PDB,plddt,local_plddt,2lhd_rmsd,2lhc_rmsd,seq_count
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_006.pdb,71.0391071428571,71.0391071428571,13.375129945770574,1.4058465399338462,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_004.pdb,76.27982142857142,76.27982142857142,13.407202547386733,1.5650836188004655,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_002.pdb,76.39000000000001,76.39000000000001,13.255649330125722,1.5476773598578222,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_008_alphafold2_ptm_model_1_seed_003.pdb,73.95500000000001,73.95500000000001,13.47033582893928,1.5063780377281881,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_024_alphafold2_ptm_model_1_seed_006.pdb,70.34875000000001,70.34875000000001,13.884272874164827,1.4533525724072338,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_005.pdb,77.28678571428574,77.28678571428574,13.197292373905299,1.6019739855189665,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_034_alphafold2_ptm_model_5_seed_004.pdb,68.93517857142858,68.93517857142858,13.305987801029376,1.5530472842005394,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_031_alphafold2_ptm_model_4_seed_006.pdb,69.36321428571428,69.36321428571428,13.073260072588162,1.5718483926448825,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_037_alphafold2_ptm_model_5_seed_002.pdb,68.28196428571428,68.28196428571428,13.296915150476595,1.5334943891745703,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_027_alphafold2_ptm_model_1_seed_001.pdb,70.14821428571426,70.14821428571426,13.43711090554277,1.4124573100623476,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_016_alphafold2_ptm_model_1_seed_002.pdb,71.19660714285713,71.19660714285713,13.490788994024028,1.4684210453636628,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_039_alphafold2_ptm_model_5_seed_003.pdb,67.95714285714287,67.95714285714287,13.286982130713975,1.5600385476014464,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_021_alphafold2_ptm_model_1_seed_005.pdb,70.96946428571428,70.96946428571428,13.860773719127014,1.4445746881781012,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_015_alphafold2_ptm_model_3_seed_000.pdb,71.2619642857143,71.2619642857143,13.364659839984274,1.432524426003037,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_036_alphafold2_ptm_model_5_seed_005.pdb,68.52517857142858,68.52517857142858,13.29670037047178,1.5501162361763638,4
af_cluster_compar/GB98/pred/2lhc/GB98_006_unrelaxed_rank_018_alphafold2_ptm_model_2_seed_003.pdb,71.14714285714288,71.14714285714288,13.356967459875598,1.4500981957196837,4
