PDB,plddt,local_plddt,6xrg_rmsd,6xr6_rmsd,seq_count
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_021_alphafold2_ptm_model_5_seed_003.pdb,77.97773381294965,45.882000000000005,5.393754538736389,16.218293863104154,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_014_alphafold2_ptm_model_5_seed_002.pdb,79.11964028776978,49.6004,16.500063159344908,4.934205441886558,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_039_alphafold2_ptm_model_1_seed_000.pdb,70.16931654676262,45.7064,4.804368936041842,15.220368039635167,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_005.pdb,81.73489208633094,60.71959999999999,5.201156392262442,16.013746858447536,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,81.22902877697848,57.654799999999994,5.57970136343228,15.30148119628771,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_006.pdb,81.19784172661875,54.30920000000001,5.108735392955397,16.63071895582645,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_018_alphafold2_ptm_model_4_seed_007.pdb,78.43697841726622,53.56319999999999,5.701770923554869,15.234029864504933,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_005.pdb,81.97499999999994,62.340800000000016,5.0534928711066875,15.259914042045134,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_008_alphafold2_ptm_model_5_seed_006.pdb,80.19607913669071,46.4512,5.200384753692483,16.306503490292172,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_029_alphafold2_ptm_model_3_seed_007.pdb,76.50025179856117,41.497600000000006,15.503867916829648,8.386715960633197,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_024_alphafold2_ptm_model_5_seed_004.pdb,77.50758992805753,46.76200000000001,4.348294163163546,15.834975063471767,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_002.pdb,81.37464028776975,55.8992,5.4095533244062555,16.37118122700954,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_013_alphafold2_ptm_model_3_seed_002.pdb,79.08438848920865,43.94320000000002,7.045328167060155,14.792183391594248,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_020_alphafold2_ptm_model_5_seed_001.pdb,78.01485611510795,51.384800000000006,17.056552907197705,4.190773519093057,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_033_alphafold2_ptm_model_1_seed_003.pdb,75.66474820143891,46.893599999999985,5.807538084085094,14.907422604933304,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_002.pdb,77.15582733812951,47.8456,5.4082761535453,14.751421602568426,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_015_alphafold2_ptm_model_3_seed_000.pdb,78.88762589928058,47.39479999999999,3.8364540056916656,16.254629637213593,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_030_alphafold2_ptm_model_2_seed_006.pdb,75.9998561151079,46.15119999999999,6.572430465376849,14.196746816650528,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_026_alphafold2_ptm_model_2_seed_004.pdb,77.08866906474819,51.453999999999986,5.2854075482743035,15.021582545811661,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_028_alphafold2_ptm_model_1_seed_006.pdb,76.52881294964025,48.7612,5.654095736653489,14.7745328012819,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_037_alphafold2_ptm_model_1_seed_002.pdb,74.36751798561149,43.31399999999999,9.09706015678527,13.388344201149588,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_011_alphafold2_ptm_model_4_seed_000.pdb,79.43895683453239,54.71200000000001,5.140972631811061,15.651951953619708,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_035_alphafold2_ptm_model_2_seed_007.pdb,75.20377697841717,45.6696,17.4374006622657,5.2987290482445415,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_001.pdb,78.43115107913668,43.998400000000004,16.114837417309094,5.58051185382985,15
af_cluster_compar/ABL1/pred/6xrg/ABL1_026_unrelaxed_rank_009_alphafold2_ptm_model_2_seed_000.pdb,79.73960431654672,51.47680000000002,4.3499003809999035,15.644961342375222,15
