PDB,plddt,seq_count,1cdl_tmscore,1cll_tmscore
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000013_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.32335570469799,13,0.62481,0.52874
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000016_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.11852348993288,13,0.57542,0.54522
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.69993288590604,13,0.63656,0.53026
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000032_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.03093959731544,13,0.62617,0.52879
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000017_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.51362416107382,13,0.62892,0.53927
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000036_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.39154362416107,13,0.51781,0.66004
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000023_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.62060402684563,13,0.62625,0.52765
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.4521476510067,13,0.74676,0.52433
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000015_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.14127516778522,13,0.52128,0.85603
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000022_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.9401342281879,13,0.9543,0.51851
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000031_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.23208053691273,13,0.9408,0.51744
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000020_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.27657718120805,13,0.51286,0.59366
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000027_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.69201342281879,13,0.51491,0.63833
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.65489932885906,13,0.84518,0.53078
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.55241610738256,13,0.92192,0.51924
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000038_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.4051677852349,13,0.53099,0.58814
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000035_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.2048322147651,13,0.51832,0.59665
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000034_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.35832214765101,13,0.51253,0.6658
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000037_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.79825503355704,13,0.52107,0.79841
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000014_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.11093959731542,13,0.51397,0.62983
results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/batches/batch_001/group_000011_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.17610738255034,13,0.92106,0.52621
