PDB,plddt,seq_count,1cdl_tmscore,1cll_tmscore
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_040_alphafold2_ptm_model_5_seed_001.pdb,77.31697986577181,17,0.91406,0.52106
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_039_alphafold2_ptm_model_5_seed_000.pdb,77.63879194630873,17,0.91155,0.51766
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_038_alphafold2_ptm_model_5_seed_002.pdb,78.06087248322147,17,0.90844,0.51748
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_037_alphafold2_ptm_model_5_seed_006.pdb,78.34355704697985,17,0.9098,0.51978
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_036_alphafold2_ptm_model_5_seed_004.pdb,78.54993288590603,17,0.91498,0.51839
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_035_alphafold2_ptm_model_5_seed_005.pdb,78.61053691275167,17,0.93407,0.51853
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_034_alphafold2_ptm_model_5_seed_007.pdb,78.69872483221475,17,0.91743,0.52195
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_033_alphafold2_ptm_model_5_seed_003.pdb,78.75181208053692,17,0.91449,0.51954
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_032_alphafold2_ptm_model_1_seed_006.pdb,80.1358389261745,17,0.93591,0.51824
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_031_alphafold2_ptm_model_1_seed_000.pdb,80.5769798657718,17,0.93576,0.51434
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_030_alphafold2_ptm_model_1_seed_002.pdb,80.65194630872483,17,0.94651,0.5187
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_029_alphafold2_ptm_model_1_seed_004.pdb,80.9504697986577,17,0.94632,0.5202
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_028_alphafold2_ptm_model_1_seed_007.pdb,80.98657718120805,17,0.94704,0.52002
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_027_alphafold2_ptm_model_1_seed_001.pdb,81.07295302013422,17,0.9435,0.51866
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/CALM_BOVIN/run1/occurrence_voting_1cdl/top_3pct_for_1cll_1cdl/for_1cdl/top16_pred/top16_sequences_unrelaxed_rank_026_alphafold2_ptm_model_1_seed_003.pdb,81.1914765100671,17,0.95123,0.5213
